"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"3056","60780510","科成國際股份有限公司","新北市汐止區新台五路1段75號19樓之1","陳雅晴","3500000","1140501"
"3057","60780526","百洋興業有限公司","新北市土城區中正路1號6樓之2","吳邱秀琴","1000000","1140501"
"3058","60780531","影影有限公司","新北市泰山區泰山區明志路2段119號2樓","大野天仁","200000","1140501"
"3059","60780547","阿革思有限公司","新北市八里區文昌七街181號","邱詠權","200000","1140501"
"3060","60780552","瑪可立投資有限公司","新北市永和區中山路1段155號3樓","黃瑪莉","20000000","1140501"
"3061","60780568","佑廷國際有限公司","新北市新店區安興路105號5樓之2","許佑廷","1000000","1140501"
"3062","60780574","迪皮克科技有限公司","新北市中和區中正路277之4號18樓","張良吉","100000","1140501"
"3063","60780589","澄禾生活股份有限公司","新北市三重區集賢路101號","杜宜菁","2500000","1140501"
"3064","60780595","鼎益資本有限公司","新北市板橋區新海路135巷33號12樓之1","雷正行","5000000","1140501"
"3065","60780602","安信地產行銷顧問有限公司","新北市板橋區文化路2段285號21樓","洪召安","3000000","1140501"
"3066","60780618","潤鈺企業有限公司","新北市土城區廣福街179巷6號3樓","楊耀林","100000","1140501"
"3067","60780624","孩子王教育事業有限公司","新北市新莊區化成路540號之1五樓之3","許家豪","500000","1140501"
"3068","60780639","承瑞創意科技有限公司","新北市中和區中和路366號8樓之2","秦宥林","250000","1140502"
"3069","60780645","路克火鍋有限公司","新北市五股區新五路3段25號2樓","邱茂鐘","1500000","1140502"
"3070","60780650","燦鑫秀企業有限公司","新北市汐止區大同路3段202號7樓之2","郭芳君","3000000","1140502"
"3071","60780666","計劃捌有限公司","新北市板橋區新民街7巷19號(1樓)","江可望","888888","1140502"
"3072","60780672","米南企業有限公司","新北市蘆洲區信義路327號5樓","黃芃祝","150000","1140502"
"3073","60780687","耀秦有限公司","新北市土城區裕民路90號3樓","秦彥全","5000000","1140502"
"3074","60780693","榮泰顧問有限公司","新北市土城區水源街81巷16號2樓","吳東駿","100000","1140502"
"3075","60780700","騰達寵物股份有限公司","新北市新莊區新北大道3段218號16樓","張智翔","15000000","1140505"
"3076","60780716","恭盛投資有限公司","新北市汐止區新台五路2段93號3樓之3","王華恭","3000000","1140502"
"3077","60780722","傑倫有限公司","新北市土城區中洲路26之3號7樓","紀華鵬","100000","1140502"
"3078","60780737","詠康科技股份有限公司","新北市汐止區南陽街250號6樓","鄧子平","6000000","1140502"
"3079","60780743","林興有限公司","新北市新莊區中平路183號2樓","林延璋","100000","1140502"
"3080","60780758","鐿錦空調工程有限公司","新北市汐止區新台五路238巷51號","潘震騏","500000","1140502"
"3081","60780764","米米高策有限公司","新北市新店區永安街83巷11號6樓","盧侲奾","1000000","1140502"
"3082","60780770","澔景開發有限公司","新北市新莊區思源路38號(5樓)","李松濱","150000","1140502"
"3083","60780785","正科車業有限公司","新北市泰山區新生路5巷2號","郭殷韶","500000","1140502"
"3084","60780791","恒裕通科技有限公司","新北市土城區裕華街27號13樓","林宴伃","200000","1140502"
"3085","60780808","聚晟國際有限公司","新北市新店區安興路105號5樓之2","劉若婕","100000","1140502"
"3086","60780814","鑫富行銷有限公司","新北市中和區景平路666號3樓","鄧婉妤","200000","1140502"
"3087","60780820","小鉑哥有限公司","新北市林口區文化三路1段555巷1號10樓","柏乃瑞","1000000","1140502"
"3088","60780835","究匞室內裝修有限公司","新北市汐止區長江街43號","蕭銘逸","1000000","1140502"
"3089","60780841","盈滿滿廣告行銷有限公司","新北市汐止區民族六街3巷8號(1樓)","劉欣盈","300000","1140502"
"3090","60780856","潤東建設有限公司","新北市永和區秀朗路2段178號","劉枝發","50000000","1140502"
"3091","60780862","吉田研磨有限公司","新北市樹林區大安路459號6樓","陳正豪","100000","1140502"
"3092","60780878","有朝有限公司","新北市林口區文化二路1段390號5樓","廖廷庭","100000","1140502"
"3093","60780883","松霈整合行銷有限公司","新北市中和區中正路736號14樓之3","陳思安","200000","1140502"
"3094","60780899","往前移行銷有限公司","新北市板橋區文化路2段285號21樓","王倩儀","200000","1140502"
"3095","60780906","期荃整合行銷股份有限公司","新北市樹林區千歲街53之8號3樓","高若蓁","1500000","1140505"
"3096","60780912","洄歸藝文空間有限公司","新北市新莊區建福路58巷4號2樓","林湘君","200000","1140502"
"3097","60780928","點夢成真餐飲有限公司","新北市中和區圓通路1號","黃穎微","400000","1140502"
"3098","60780933","庫克創意設計有限公司","新北市三重區集美街247巷6號","林郁雯","1000000","1140502"
"3099","60780949","山沐新文化科技有限公司","新北市新莊區新北大道3段7號11樓之8","黃國正","2000000","1140505"
"3100","60780954","榮職國際有限公司","新北市新莊區化成路540號之1六樓之2","楊得榮YANG TE JUNG","10000000","1140505"
"3101","60780960","璟築工程有限公司","新北市永和區秀朗路1段81巷1號6樓之1","董易儒","1000000","1140505"
"3102","60780976","冀澄有限公司","新北市汐止區新台五路1段93號21樓之6","鄭力榕","100000","1140505"
"3103","60780981","沐衡系統櫃空間設計有限公司","新北市三重區新北大道1段129號4樓","陳思翰","1000000","1140505"
"3104","60780997","峻霆實業有限公司","新北市樹林區學勤路240號3樓","何峻霆","100000","1140505"
"3105","60781004","幸緻有限公司","新北市板橋區文化路2段182巷3弄16號","周呈毅","1000000","1140505"
"3106","60781010","恭晞企業有限公司","新北市林口區公園路203號10樓之1、10樓之2","林科志","1100000","1140505"
"3107","60781026","祥祐工程有限公司","新北市新莊區化成路113巷86號之1","陳柏豪","1000000","1140505"
"3108","60781031","承天微電子股份有限公司","新北市土城區承天路4巷25號","李翊瑋","2000000","1140505"
"3109","60781047","星鼎企業有限公司","新北市板橋區四川路2段237號4樓之4","陳依婷","250000","1140505"
"3110","60781052","馨睿豐有限公司","新北市蘆洲區民族路193號","林正浩","2000000","1140505"
"3111","60781068","虹宸國際有限公司","新北市三峽區光明路23號7樓之2","張油敏","500000","1140505"
"3112","60781074","一身好運動有限公司","新北市三重區成功路133號3樓","陳俊宏","1000000","1140505"
"3113","60781089","宇豪鋼鋁有限公司","新北市土城區中央路4段58號4樓","李彥豪","1000000","1140505"
"3114","60781102","先驅生醫股份有限公司","新北市汐止區新台五路1段95號23樓","吳自強","9999","1140505"
"3115","60781118","星峻有限公司","新北市永和區環河東路4段106號10樓","吳俊星","100000","1140505"
"3116","60781124","啟業國際智慧產權有限公司","新北市永和區中和路343號11樓之2","潘杰","300000","1140506"
"3117","60781139","沐宜有限公司","新北市板橋區中山路1段10號11樓","陳薪媄","600000","1140505"
"3118","60781145","藍登路股份有限公司","新北市淡水區中正東路2段27之2號5樓","簡維萱","1500000","1140505"
"3119","60781150","昹赫有限公司","新北市板橋區館前東路110號4樓","田惠芳","100000","1140506"
"3120","60781166","百廣自動化有限公司","新北市泰山區明志路3段204巷20號2樓","羅業弘","1000000","1140505"
"3121","60781172","冶望動漫科技有限公司","新北市板橋區忠孝路48巷9弄11號","阮穎軒","4000000","1140505"
"3122","60781187","合創國際事業股份有限公司","新北市新莊區幸福路737號9樓之2","林大業","2000000","1140505"
"3123","60781193","駿凱工程有限公司","新北市永和區環河東路4段36號3樓","槐學佑","2000000","1140506"
"3124","60781200","原岡有限公司","新北市新莊區中正路651之3號5樓","張中瑜","20000000","1140505"
"3125","60781216","方薆企業有限公司","新北市樹林區大安路1之82號","林立祖","1000000","1140506"
"3126","60781237","富寓國際開發有限公司","新北市新莊區五工一路100號","林常德","200000","1140506"
"3127","60781243","有酒生活有限公司","新北市中和區中山路三段114巷33號(1樓)","游承澔","1000000","1140506"
"3128","60781258","信宣國際有限公司","新北市永和區永和路2段74號5樓之2","劉嘉玫","300000","1140506"
"3129","60781264","裕泰金屬有限公司","新北市新莊區新樹路621號4樓","連啓良","800000","1140506"
"3130","60781270","碩基建設開發有限公司","新北市土城區青雲路332號","江俊杰","29000000","1140506"
"3131","60781285","台享國際生技有限公司","新北市新店區中央路179號","邱勝博","2000000","1140506"
"3132","60781291","旭優投資有限公司","新北市新莊區福美街90巷47號4樓","孫智勇","9524050","1140507"
"3133","60781308","堡誠建設有限公司","新北市板橋區成都街3號2樓","蔡宛婷","1000000","1140506"
"3134","60781320","王用賓有限公司","桃園市中壢區青商路15號","王用賓","800000","1140521"
"3135","60781335","季鮨有限公司","桃園市觀音區大潭里大潭五路101號","邱俊賢","500000","1140522"
"3136","60781341","可甯森投資有限公司","桃園市桃園區國豐三街51號8樓","陳玉旻","7980000","1140522"
"3137","60781356","隱山設計有限公司","桃園市蘆竹區中福里福興二街497之1號","鄭佳益","1000000","1140521"
"3138","60781362","九兆建設有限公司","桃園市桃園區中興里永安路189號13樓之3","黃美惠","22000000","1140522"
"3139","60781378","藥輪糖有限公司","桃園市楊梅區瑞坪里梅獅路二段517巷22號","黎美琪","100000","1140522"
"3140","60781383","慶安有福有限公司","桃園市桃園區永興里三民路三段28之1號3樓之1","陳柏諭","300000","1140522"
"3141","60781399","富興旺企業有限公司","桃園市桃園區中信里國際路二段49號","李台興","1000000","1140522"
"3142","60781406","三瑝資訊有限公司","桃園市龜山區文化里文化一路10巷7號2樓","李佳恆","1000000","1140522"
"3143","60781412","太盈投資有限公司","桃園市桃園區中寧里大興西路二段107之1號8樓","謝昌仁","500000","1140522"
"3144","60781428","宇莉軒有限公司","桃園市中壢區環北路398號15樓之1","林慈棋","5000000","1140522"
"3145","60781433","翌嘉資產管理有限公司","桃園市中壢區領航南路四段93號5樓","林嘉瑋","1000000","1140522"
"3146","60781449","奉德開發股份有限公司","桃園市中壢區榮民路470巷36弄40號","王升","900000","1140522"
"3147","60781454","沁禾國際股份有限公司","桃園市中壢區榮安五街107號","敖宇婕","750000","1140522"
"3148","60781460","銨拓有限公司","桃園市中壢區月眉里月眉路3段236號12樓","吳澤銨","1000000","1140522"
"3149","60781476","大發達人洗淨有限公司","桃園市平鎮區新英里新富五街108號3樓","郭逸韓","30000","1140522"
"3150","60781481","利加詮企業有限公司","桃園市觀音區草新里五福街80巷6號（1樓）","林宥宇","300000","1140522"
"3151","60781497","弘泰揚科技有限公司","桃園市蘆竹區南福街21之4號六樓","黃揚","1000000","1140522"
"3152","60781503","水金工程有限公司","桃園市平鎮區湧光里湧峯路36巷48弄21號","林文任","1000000","1140522"
"3153","60781519","名勛投資有限公司","桃園市桃園區福林里介壽路495巷67號14樓","石名勛","500000","1140522"
"3154","60781525","晁海國際工程有限公司","桃園市蘆竹區海湖里海湖東路191巷5號","陳泰濬","5000000","1140522"
"3155","60781530","賜爾康生技有限公司","桃園市龍潭區黃唐里龍平路820巷8之20號(2樓)","陳昌明","100000","1140523"
"3156","60781546","萊恩生活有限公司","桃園市楊梅區環南路240號","陳穎漢","200000","1140523"
"3157","60781551","福元工程有限公司","桃園市楊梅區富岡里富聯路691巷2弄6號（1樓）","張毓慈","2000000","1140523"
"3158","60781567","健食家有限公司","桃園市平鎮區南勢里34鄰南東路393巷2弄13號","温桂林","200000","1140523"
"3159","60781573","琦力國際事業有限公司","桃園市楊梅區梅高路二段51巷70號（1樓）","温振欽","300000","1140523"
"3160","60781588","安域室內裝修設計有限公司","桃園市楊梅區東流里中山南路616之1號五樓","許梨偵","1000000","1140523"
"3161","60781594","博禾工程有限公司","桃園市中壢區新街里環北路398號5樓之6","許博瑋","100000","1140523"
"3162","60781601","炳碩工創有限公司","桃園市桃園區經國里同安街76之1號","林炳貴","1000000","1140523"
"3163","60781617","仁欣運通有限公司","桃園市蘆竹區南崁里中正路90號(10樓)","黃德仁","5000000","1140523"
"3164","60781623","鼎圣有限公司","桃園市龜山區長慶二街16號（1樓）","李佳鴻","1000000","1140523"
"3165","60781638","有好果教育顧問有限公司","桃園市中壢區新街里環北路398號5樓之6","張李明德","500000","1140523"
"3166","60781659","凡佑工程有限公司","桃園市龍潭區九龍里大昌路二段123號","張淞雅","200000","1140523"
"3167","60781665","齊碁生醫股份有限公司","桃園市桃園區汴洲里春日路1490之1號3樓","劉哲嘉","10000000","1140523"
"3168","60781671","拓維奧斯有限公司","桃園市龍潭區中豐路562號(1樓)","范氏美芳","260000","1140523"
"3169","60781686","多摩有限公司","桃園市中壢區吉林二路95巷26號","吳彥均","100000","1140523"
"3170","60781692","德翔國際有限公司","桃園市平鎮區建安里平東路492巷1弄21號(2樓)","許浩翔","300000","1140523"
"3171","60781709","冠億騰建設有限公司","桃園市蘆竹區大竹路393號","游澍禮","1000000","1140523"
"3172","60781715","壯元建設股份有限公司","桃園市蘆竹區南崁里經國路898號10樓","温佳霓","26000000","1140523"
"3173","60781721","速可達實業有限公司","桃園市龍潭區大平里13鄰石門路85號","鍾士強","1000000","1140523"
"3174","60781736","光嶼鏈動有限公司","桃園市桃園區大德一街1號8樓","詹鈞期","1000000","1140523"
"3175","60781742","尚禾實業股份有限公司","桃園市大溪區員林路一段465號","邱施嘉","600000","1140523"
"3176","60781757","築本營造有限公司","桃園市中壢區中正路257號8樓","張莛和","8000000","1140523"
